"x"
-17.5606123141583
15.2827117276205
17.8990403090986
12.3568467395505
18.1171859491816
16.8208942709834
13.6140854078054
19.3004555846112
10.5480040112796
16.8968340467759
10.2241361454735
-19.0831344336175
