1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829198,0.659426731332562,0.213621689040642,0.000109749464349883
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126841481829197,0.659426731332561,0.213621689040643,0.000109749464349891
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269741992494363,0.317040547235869,0.610775415562734,0.0694862689432044
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440290930839365,0.56125956502539,0.387041317700441
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294848625965323,0.516466337452565,0.439983447315513
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344020598213382,0.533587604413992,0.420605994228124,0.0114039932032977
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584973384681306,0.592656657044317,0.344583866824498,0.00426178932980584
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706587714642108,0.612477394464835,0.314297545735609,0.00256594000209692
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125582683286446,0.658925893341569,0.215369453359067,0.000121621679669949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125582683286446,0.658925893341569,0.215369453359067,0.000121621679669949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125582683286446,0.658925893341569,0.215369453359067,0.000121621679669949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125582683286446,0.658925893341569,0.215369453359067,0.000121621679669949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009870417283943,0.407917009669963,0.544342699625863,0.0378695250869817,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109601780998793,0.650772587558925,0.239255785286217,0.000369497822815693,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109601780998793,0.650772587558925,0.239255785286217,0.000369497822815693,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109601780998793,0.650772587558925,0.239255785286217,0.000369497822815693,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109601780998793,0.650772587558925,0.239255785286217,0.000369497822815693,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00786558037585826,0.389055105226535,0.559669754572664,0.0434092114916939,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48455645921757e-05,0.200895506557517,0.662633104822671,0.13642619472197
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04383014958016e-05,0.187280070520461,0.665120668319759,0.147588474525036
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716538361466983,0.613890191413363,0.311996770737613,0.0024588533690765
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140163502280513,0.217896197199094,0.658177341288368,0.123785949677009,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000467356809070866,0.245714905626516,0.648183158224948,0.105634231006217,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491620045634141,0.573576076270872,0.371033312471367,0.00622825836109804
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360995079105935,0.538975691203445,0.414301919219666,0.0106225333330469
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045699241972886,0.565428908753816,0.381704886516132,0.00716661442391768
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092074905943524,0.402000338608402,0.549235375037316
1,0,0.0274101144670477,0.508464968763044,0.448721664962088,0.0154029034745719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.0321422938940115,0.526016117269486,0.429294062188948,0.012547178314306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.0207472049045168,0.478735180348917,0.479597581169534,0.0209196852437848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.000490424103090611,0.247111665771647,0.647603308177739,0.104794253614275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.00318838348263053,0.326590228079665,0.604702750131727,0.0655182899727297,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.028907413890197,0.514290166553029,0.442379208198963,0.0144228630245637,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.0290289258203811,0.514751256167885,0.441872803998746,0.01434666567974,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,7.5867280377552e-06,0.185134041581395,0.665414311245366,0.149443712111953,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.159838057175777,0.666475995497207,0.173685156396478,4.42597290058201e-07,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.121965893438059,0.657377878208749,0.220494892610966,0.000160987408978323,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.0794187386974227,0.623983790173772,0.294848289869355,0.00174883292620203,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.00466779173411098,0.350616614416058,0.588446274961335,0.0562689705552485,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.000131127258803104,0.216692895624584,0.658537399394832,0.124638229388533,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.114237915597933,0.653499222692399,0.231986576864331,0.000275936512088141,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.0901342654850353,0.635521206363977,0.273284284389452,0.00105989542828624,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.0862104764548841,0.631590033594513,0.280919702377412,0.00127943923994119,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.0770608005150073,0.621085740982202,0.299910414470245,0.0019426956992969,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.0430126314530797,0.558640240995464,0.390353133105743,0.00799364611246482,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.0141794140679714,0.44075423860272,0.515767635808297,0.0292983631877634,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0.156455608439112,0.666236085277285,0.177306446449225,1.51150113040746e-06,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.000135451270991349,0.21727498577213,0.658364031252812,0.124225183370818,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.0452822510645594,0.564403191460013,0.383025271112958,0.00728893802922194,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.050444666894967,0.576435064898976,0.367206959116425,0.00591296075638412,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.000268948753472962,0.231385322101749,0.653715539354429,0.114629841457101,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0.0188196084859015,0.468687812378374,0.489506432700487,0.0229857981019896,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.0337064590387092,0.531307195290709,0.423243256123657,0.0117427412136768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
