1,-0.848936987097243
1,-0.851343465743973
1,-0.844618338064227
1,-0.849660593560645
1,-0.851009294059045
1,-0.841335990087071
1,-0.852731829942121
1,-0.852501249719512
1,-0.84887728045308
1,-0.836983655538606
1,-0.842326387592835
1,-0.845577381399445
1,-0.850837862020591
1,-0.849879362793143
1,-0.844546620608807
1,-0.848992269415602
1,-0.839568861057279
1,-0.837270744952607
1,-0.847344547233991
1,-0.839592352421008
1,-0.846948366394496
1,-0.850629657120431
1,-0.840838060916215
1,-0.850429901990202
1,-0.852861225921848
1,-0.839193437585511
1,-0.834888324203357
1,-0.822649303455113
1,-0.847691164733523
1,-0.84729071625218
1,-0.844047586270456
1,-0.836247414959988
1,-0.845669735566448
1,-0.852342926773464
1,-0.850371624574726
1,-0.849999796904152
1,-0.847275220260796
1,-0.838228097850933
1,-0.844075896679422
1,-0.851712780039269
1,-0.851120615164692
1,-0.850409304182522
1,-0.852491815614836
1,-0.811329091027405
1,-0.850830755819221
1,-0.818665949501934
1,-0.820173400306177
1,-0.814781006161331
1,-0.832396074194312
1,-0.63632273005321
1,-0.742277258400588
1,-0.568408942894249
1,-0.513985687121736
1,-0.843376360606765
1,-0.824934309059926
1,-0.791654701836227
1,-0.738039880401435
1,-0.848764816994078
1,-0.812760897697007
1,-0.805296774125477
1,-0.659001353287268
1,-0.328068576621718
1,-0.851858676749201
1,-0.514369666935978
1,0.0198293518506922
1,-0.725286945441527
1,-0.773192996585366
1,-0.787854764067336
1,-0.819556216122871
1,-0.844933573140166
1,-0.8427474298565
1,-0.843247346748209
1,-0.77760814381045
1,-0.636309024187053
1,-0.347810257435112
1,-0.298001238256306
1,-0.416777940024385
1,-0.591976929113609
1,-0.823891460994755
1,-0.853023054187633
1,-0.461787533988511
1,-0.404308715954853
1,-0.613060795700418
1,-0.337750049675569
1,-0.155384771007337
1,-0.00688858571818327
1,0.187214237169026
1,0.496019109865484
1,0.729380800752592
1,1.16640421590236
1,1.27105549277624
1,1.34554400287153
